team_name,date,games_played,season,home_team,home_goals,away_team,away_goals,prev_5_win_pct,prev_5_sog_diff,prev_5_shot_pct_diff,prev_5_points_avg,prev_5_pp_pct,prev_5_pk_pct,prev_5_goal_diff,prev_5_save_pct_avg,prev_5_penalties_taken_avg,prev_5_goals_scored_avg,prev_5_goals_against_avg
Blues,2015-09-11 00:00:00,1,2015-2016,Blues,1,HIFK,6,,,,,,,,,,,
Blues,2015-09-12 00:00:00,2,2015-2016,Pelicans,4,Blues,1,,,,,,,,,,,
Blues,2015-09-15 00:00:00,3,2015-2016,Blues,3,Lukko,2,,,,,,,,,,,
Blues,2015-09-19 00:00:00,4,2015-2016,Blues,2,Tappara,1,,,,,,,,,,,
Blues,2015-09-24 00:00:00,5,2015-2016,Blues,3,Ässät,4,,,,,,,,,,,
Blues,2015-09-26 00:00:00,6,2015-2016,Sport,3,Blues,0,0.4,3.0,-0.045263313718776635,1.0,0.2333333333333333,0.9625,-1.4,0.8842904002904003,4.0,2.0,3.4
Blues,2015-09-29 00:00:00,7,2015-2016,Blues,2,JYP,1,0.4,10.0,-0.02756745266925704,1.0,0.2333333333333333,0.9625,-1.0,0.8927228327228327,4.2,1.8,2.8
Blues,2015-09-30 00:00:00,8,2015-2016,HPK,0,Blues,3,0.6000000000000001,16.0,-0.013539984085385415,1.6,0.2333333333333333,1.0,-0.2,0.9072527472527472,4.0,2.0,2.2
Blues,2015-10-03 00:00:00,9,2015-2016,Blues,1,TPS,4,0.6000000000000001,19.0,0.0075261058381362435,1.6,0.03333333333333332,1.0,0.2,0.9232527472527472,4.0,2.0,1.8
Blues,2015-10-10 00:00:00,10,2015-2016,SaiPa,3,Blues,0,0.4,1.0,-0.013795255727127743,1.2,0.0,1.0,-0.6,0.9117320099255583,4.0,1.8,2.4
Blues,2015-10-13 00:00:00,11,2015-2016,Blues,2,Kärpät,4,0.4,3.0,0.009976769481285962,1.2,0.0,0.975,-1.0,0.9185012406947891,3.6,1.2,2.2
Blues,2015-10-14 00:00:00,12,2015-2016,Lukko,3,Blues,2,0.4,3.0,-0.017028512306225797,1.2,0.0,0.975,-0.8,0.9175012406947891,4.2,1.6,2.4
Blues,2015-10-17 00:00:00,13,2015-2016,KooKoo,4,Blues,5,0.2,-8.0,-0.03326738279717798,0.8,0.0,0.959,-1.2,0.9080506912442396,4.6,1.6,2.8
Blues,2015-10-18 00:00:00,14,2015-2016,Blues,0,KalPa,2,0.2,-26.0,-0.08865914723242067,0.6,0.0,0.9367777777777778,-1.6,0.8845212794795337,4.2,2.0,3.6
Blues,2015-10-21 00:00:00,15,2015-2016,Blues,2,Pelicans,3,0.2,-13.0,-0.08597132603982749,0.6,0.0,0.9367777777777778,-1.4,0.8867983193277311,4.2,1.8,3.2
Blues,2015-10-23 00:00:00,16,2015-2016,Blues,2,Ilves,1,0.2,-19.0,-0.0632385799280474,0.8,0.08,0.9617777777777778,-1.0,0.892616501145913,4.0,2.2,3.2
Blues,2015-10-28 00:00:00,17,2015-2016,Tappara,1,Blues,0,0.4,-16.0,-0.04316238210748866,1.4,0.08,0.9617777777777778,-0.4,0.9104736440030556,3.2,2.2,2.6
Blues,2015-10-29 00:00:00,18,2015-2016,HIFK,5,Blues,2,0.4,-17.0,-0.08271497398889939,1.2,0.08,0.9777777777777779,-0.4,0.9211648882426872,2.6,1.8,2.2
Blues,2015-10-31 00:00:00,19,2015-2016,TPS,1,Blues,2,0.2,-23.0,-0.05692781860466548,0.8,0.12000000000000002,0.9888888888888889,-1.2,0.9176672729803659,3.2,1.2,2.4
Blues,2015-11-13 00:00:00,20,2015-2016,JYP,1,Blues,4,0.4,-29.0,-0.05161809832607004,1.2,0.22000000000000003,0.9888888888888889,-0.6,0.9351360786844658,3.8,1.6,2.2
Blues,2015-11-14 00:00:00,21,2015-2016,KalPa,1,Blues,3,0.6000000000000001,-28.0,-0.03927896501288554,1.6,0.13999999999999999,0.788888888888889,0.2,0.9464213451421462,3.4,2.0,1.8
Blues,2015-11-17 00:00:00,22,2015-2016,Blues,2,Sport,3,0.6000000000000001,-31.0,-0.03897250977221979,1.6,0.13999999999999999,0.788888888888889,0.4,0.944473293194094,3.6,2.2,1.8
Blues,2015-11-24 00:00:00,23,2015-2016,Ässät,1,Blues,3,0.6000000000000001,-22.0,-0.0019693760100558456,1.8,0.13999999999999999,0.788888888888889,0.4,0.9294963346687485,3.6,2.6,2.2
Blues,2015-11-25 00:00:00,24,2015-2016,Ilves,1,Blues,0,0.8,-13.0,-0.013632492260816642,2.4,0.1,0.75,1.4,0.9506410087545991,2.8,2.8,1.4
Blues,2015-11-28 00:00:00,25,2015-2016,Kärpät,5,Blues,2,0.6000000000000001,-13.0,-0.028147500005569114,2.0,0.0,0.75,1.0,0.9483682814818717,2.8,2.4,1.4
Blues,2015-12-02 00:00:00,26,2015-2016,Blues,1,Pelicans,5,0.4,-11.0,-0.04963198043741794,1.4,0.04,0.9277777777777778,-0.2,0.913598166539343,3.2,2.0,2.2
Blues,2015-12-05 00:00:00,27,2015-2016,KalPa,2,Blues,3,0.2,-8.0,-0.03327961510249446,0.8,0.04,0.9277777777777778,-1.4,0.885652038593215,3.0,1.6,3.0
Blues,2015-12-11 00:00:00,28,2015-2016,Blues,2,Kärpät,1,0.4,-5.0,-0.01595903026291785,1.2,0.04,0.9277777777777778,-1.0,0.8904139433551197,3.2,1.8,2.8
Blues,2015-12-12 00:00:00,29,2015-2016,Lukko,3,Blues,1,0.4,-10.0,-0.020732165932279934,1.0,0.13999999999999999,0.9777777777777779,-1.2,0.8908908908908909,3.4,1.6,2.8
Blues,2015-12-16 00:00:00,30,2015-2016,Blues,3,Ässät,2,0.4,-4.0,-0.021118446318560323,1.0,0.13999999999999999,0.9652777777777779,-1.4,0.8792242242242242,3.2,1.8,3.2
Blues,2015-12-17 00:00:00,31,2015-2016,Blues,4,HPK,1,0.6000000000000001,-2.0,-0.019875044774406915,1.6,0.18,0.9875,-0.6,0.9066051766051766,3.4,2.0,2.6
Blues,2015-12-26 00:00:00,32,2015-2016,Kärpät,4,Blues,2,0.8,-5.0,-0.04006744085153504,2.2,0.27999999999999997,0.9875,0.8,0.9373922136422136,3.4,2.6,1.8
Blues,2015-12-30 00:00:00,33,2015-2016,Blues,0,Sport,1,0.6000000000000001,-19.0,-0.06132876551797819,1.6,0.27999999999999997,0.975,0.2,0.929816456066456,3.6,2.4,2.2
Blues,2016-01-03 00:00:00,34,2015-2016,KooKoo,3,Blues,0,0.4,-22.0,-0.07066827297069321,1.4,0.18,0.975,-0.2,0.9291612554112554,3.6,2.0,2.2
Blues,2016-01-05 00:00:00,35,2015-2016,Blues,3,KooKoo,4,0.4,-23.0,-0.07778151061024664,1.4,0.18,0.9834183673469388,-0.4,0.9277326839826839,4.2,1.8,2.2
Blues,2016-01-07 00:00:00,36,2015-2016,Tappara,4,Blues,1,0.2,-17.0,-0.08942922416843352,1.0,0.1,0.9834183673469388,-0.8,0.8999131351105035,4.0,1.8,2.6
Blues,2016-01-09 00:00:00,37,2015-2016,Blues,4,TPS,2,0.0,-21.0,-0.08032451837381796,0.4,0.0,0.9778628117913832,-2.0,0.8794964684438369,4.6,1.2,3.2
Blues,2016-01-13 00:00:00,38,2015-2016,Blues,1,HPK,2,0.2,-16.0,-0.10164141648584793,1.0,0.13333333333333333,0.9903628117913833,-1.2,0.8912388926862611,4.4,1.6,2.8
Blues,2016-01-15 00:00:00,39,2015-2016,SaiPa,5,Blues,1,0.2,-4.0,-0.08966166918001364,0.8,0.2,0.9903628117913833,-1.2,0.8839661654135339,4.4,1.8,3.0
Blues,2016-01-22 00:00:00,40,2015-2016,HIFK,3,Blues,2,0.2,-11.0,-0.08897079470700943,0.8,0.2,0.9944444444444445,-1.4,0.8759829721362229,3.8,2.0,3.4
Blues,2016-01-23 00:00:00,41,2015-2016,Blues,2,HIFK,3,0.2,-23.0,-0.09716094962954816,0.6,0.2,0.9944444444444445,-1.4,0.9009453781512604,3.6,1.8,3.2
Blues,2016-01-26 00:00:00,42,2015-2016,HPK,1,Blues,4,0.2,-29.0,-0.12052202991071721,0.6,0.27999999999999997,1.0,-1.0,0.9082572061082498,3.8,2.0,3.0
Blues,2016-01-27 00:00:00,43,2015-2016,Blues,2,HPK,1,0.2,-42.0,-0.07319275337251571,0.6,0.24666666666666667,0.9875,-0.8,0.9159953013463451,4.0,2.0,2.8
Blues,2016-01-29 00:00:00,44,2015-2016,Blues,2,Ilves,4,0.4,-58.0,-0.05718104768689698,1.0,0.18,0.9875,-0.4,0.9236143489653926,4.4,2.2,2.6
Blues,2016-01-30 00:00:00,45,2015-2016,Ilves,3,Blues,0,0.4,-60.0,-0.06846406856719525,1.0,0.18,0.9875,0.0,0.9254399067747233,4.2,2.4,2.4
Blues,2016-02-03 00:00:00,46,2015-2016,Blues,0,Lukko,6,0.4,-59.0,-0.05804722572011985,1.0,0.18,0.9875,-0.4,0.9175827639175804,4.0,2.0,2.4
Blues,2016-02-05 00:00:00,47,2015-2016,Blues,1,KooKoo,4,0.4,-53.0,-0.04994013673067792,1.0,0.1,0.9875,-1.4,0.8924931581828133,3.0,1.6,3.0
Blues,2016-02-06 00:00:00,48,2015-2016,HIFK,3,Blues,0,0.2,-38.0,-0.05482597435485228,0.4,0.0,1.0,-2.6,0.8551497997868234,3.2,1.0,3.6
Blues,2016-02-10 00:00:00,49,2015-2016,Blues,5,Tappara,6,0.0,-27.0,-0.046631120428291054,0.0,0.0,0.984,-3.4,0.8394355140725377,3.2,0.6,4.0
Blues,2016-02-16 00:00:00,50,2015-2016,Blues,1,SaiPa,3,0.0,-20.0,-0.014351421807129006,0.0,0.1,0.984,-3.2,0.8208678748152434,2.8,1.2,4.4
Blues,2016-02-17 00:00:00,51,2015-2016,Pelicans,4,Blues,2,0.0,-25.0,0.017073475572781716,0.0,0.1,0.984,-3.0,0.827686056633425,2.8,1.4,4.4
Blues,2016-02-19 00:00:00,52,2015-2016,Blues,0,JYP,1,0.0,-17.0,0.02037839324647015,0.0,0.1,0.784,-2.2,0.8401305010778695,2.6,1.8,4.0
Blues,2016-02-20 00:00:00,53,2015-2016,Ässät,5,Blues,2,0.0,-16.0,0.013500338380799204,0.2,0.1,0.784,-1.8,0.8742357642357643,2.4,1.6,3.4
Blues,2016-02-23 00:00:00,54,2015-2016,Blues,1,HIFK,4,0.0,-25.0,-0.03889938475063126,0.2,0.16666666666666666,0.7555555555555555,-1.8,0.8686373086373086,2.0,2.0,3.8
Blues,2016-02-24 00:00:00,55,2015-2016,TPS,3,Blues,2,0.0,-54.0,-0.07078430538555189,0.2,0.06666666666666667,0.7555555555555555,-2.2,0.8957435357435358,2.4,1.2,3.4
Blues,2016-03-01 00:00:00,56,2015-2016,Blues,2,KalPa,1,0.0,-86.0,-0.1315134329999254,0.4,0.13333333333333333,0.7475555555555555,-2.0,0.9033990381358802,3.2,1.4,3.4
Blues,2016-03-02 00:00:00,57,2015-2016,HPK,2,Blues,1,0.2,-95.0,-0.07904911990438308,0.8,0.17333333333333334,0.9475555555555555,-1.4,0.9296847524215945,5.0,1.4,2.8
Blues,2016-03-05 00:00:00,58,2015-2016,Sport,3,Blues,0,0.2,-101.0,-0.099563584360096,0.6,0.21333333333333332,0.9395555555555555,-1.4,0.9238916489733187,5.2,1.6,3.0
Blues,2016-03-07 00:00:00,59,2015-2016,Blues,4,SaiPa,2,0.2,-83.0,-0.05643370399617307,0.6,0.14666666666666667,0.984,-1.4,0.9269186760003457,4.8,1.2,2.6
Blues,2016-03-10 00:00:00,60,2015-2016,JYP,3,Blues,2,0.4,-59.0,-0.025416804229273303,1.2,0.18,0.984,-0.4,0.9305816796633494,4.6,1.8,2.2
Jukurit,2016-09-16 00:00:00,1,2016-2017,Jukurit,1,Sport,3,,,,,,,,,,,
Jukurit,2016-09-17 00:00:00,2,2016-2017,Jukurit,4,KalPa,2,,,,,,,,,,,
Jukurit,2016-09-22 00:00:00,3,2016-2017,Jukurit,5,Lukko,2,,,,,,,,,,,
Jukurit,2016-09-27 00:00:00,4,2016-2017,Ässät,2,Jukurit,3,,,,,,,,,,,
Jukurit,2016-09-29 00:00:00,5,2016-2017,HIFK,1,Jukurit,2,,,,,,,,,,,
Jukurit,2016-10-01 00:00:00,6,2016-2017,Jukurit,1,Ilves,3,0.8,10.0,0.13521163693487198,2.4,0.14666666666666667,0.9555555555555555,1.0,0.9067328042328043,3.6,3.0,2.0
Jukurit,2016-10-05 00:00:00,7,2016-2017,HPK,3,Jukurit,2,0.8,13.0,0.21615474746915705,2.4,0.18,0.9555555555555555,1.0,0.8775661375661375,4.4,3.0,2.0
Jukurit,2016-10-07 00:00:00,8,2016-2017,Pelicans,0,Jukurit,1,0.6000000000000001,3.0,0.1433158463283691,2.0,0.27999999999999997,0.9555555555555555,0.4,0.8736700336700338,4.2,2.6,2.2
Jukurit,2016-10-08 00:00:00,9,2016-2017,Jukurit,2,JYP,3,0.6000000000000001,-8.0,0.14818263483225116,2.0,0.19999999999999998,0.9555555555555555,0.0,0.8884848484848484,4.2,1.8,1.8
Jukurit,2016-10-13 00:00:00,10,2016-2017,Kärpät,2,Jukurit,1,0.4,22.0,0.08763248255796095,1.6,0.13333333333333333,1.0,-0.4,0.8769059011164273,4.0,1.6,2.0
Jukurit,2016-10-14 00:00:00,11,2016-2017,Sport,2,Jukurit,1,0.2,43.0,0.03779533476684899,1.0,0.13333333333333333,0.8,-0.8,0.8600431560183882,3.4,1.4,2.2
Jukurit,2016-10-18 00:00:00,12,2016-2017,Jukurit,2,Ässät,3,0.2,26.0,-0.07795948623534835,1.0,0.1,0.7555555555555555,-0.6,0.9067098226850548,2.8,1.4,2.0
Jukurit,2016-10-21 00:00:00,13,2016-2017,KalPa,3,Jukurit,2,0.2,60.0,-0.019153496903043177,0.8,0.08,0.7555555555555555,-0.6,0.884891640866873,2.6,1.4,2.0
Jukurit,2016-10-22 00:00:00,14,2016-2017,Jukurit,5,KalPa,2,0.0,59.0,-0.0018327784058540853,0.4,0.08,0.7555555555555555,-1.0,0.8634630694383016,2.4,1.6,2.6
Jukurit,2016-10-27 00:00:00,15,2016-2017,Jukurit,2,Tappara,1,0.2,31.0,0.002950178101240353,0.8,0.2,0.7555555555555555,-0.2,0.8783753501400561,2.2,2.2,2.4
Jukurit,2016-10-28 00:00:00,16,2016-2017,JYP,3,Jukurit,1,0.4,24.0,0.042884795455212545,1.4,0.25,0.9555555555555555,0.2,0.8913784461152883,2.6,2.4,2.2
Jukurit,2016-11-09 00:00:00,17,2016-2017,KooKoo,2,Jukurit,3,0.4,9.0,0.09750654662868788,1.4,0.25,0.9875,0.0,0.8920236074056108,2.8,2.4,2.4
Jukurit,2016-11-11 00:00:00,18,2016-2017,Jukurit,2,Pelicans,1,0.6000000000000001,-13.0,0.08235711596504795,1.8,0.16999999999999998,0.975,0.4,0.9186902740722775,3.2,2.6,2.2
Jukurit,2016-11-12 00:00:00,19,2016-2017,Ilves,2,Jukurit,3,0.8,-14.0,0.06781397077174796,2.2,0.16999999999999998,0.975,0.8,0.9334521788341823,2.8,2.6,1.8
Jukurit,2016-11-16 00:00:00,20,2016-2017,Jukurit,3,HPK,4,0.8,-29.0,0.05934836230613947,2.2,0.25,0.925,0.4,0.938354139618496,3.0,2.2,1.8
Jukurit,2016-11-19 00:00:00,21,2016-2017,Lukko,1,Jukurit,7,0.6000000000000001,-54.0,0.03214545768388001,1.8,0.25,0.925,0.0,0.9288804554079697,2.8,2.4,2.4
Jukurit,2016-11-22 00:00:00,22,2016-2017,Jukurit,2,KooKoo,3,0.8,-43.0,0.009500325038747348,2.4,0.25,0.9375,1.6,0.9413387423935091,2.8,3.6,2.0
Jukurit,2016-11-24 00:00:00,23,2016-2017,Jukurit,1,HIFK,4,0.6000000000000001,-49.0,-0.015320254793939026,2.0,0.31666666666666665,0.95,1.2,0.9353172370171651,2.2,3.4,2.2
Jukurit,2016-11-26 00:00:00,24,2016-2017,SaiPa,3,Jukurit,2,0.4,-36.0,-0.03161098161098162,1.4,0.36666666666666664,0.95,0.4,0.8886505703504983,2.2,3.2,2.8
Jukurit,2016-11-29 00:00:00,25,2016-2017,Tappara,3,Jukurit,4,0.2,-26.0,-0.06358626494924918,0.8,0.16666666666666666,1.0,0.0,0.8754152762328513,2.6,3.0,3.0
Jukurit,2016-12-02 00:00:00,26,2016-2017,Jukurit,2,TPS,3,0.4,-11.0,-0.04058842945141368,1.2,0.21666666666666665,1.0,0.4,0.8731930540106291,2.8,3.2,2.8
Jukurit,2016-12-03 00:00:00,27,2016-2017,JYP,1,Jukurit,2,0.2,-13.0,-0.034291654331109145,0.8,0.21666666666666665,1.0,-1.0,0.8500896057347671,2.4,2.2,3.2
Jukurit,2016-12-05 00:00:00,28,2016-2017,Jukurit,1,Kärpät,6,0.4,-3.0,0.01782812502271277,1.4,0.15,1.0,-0.6,0.859920634920635,3.0,2.2,2.8
Jukurit,2016-12-08 00:00:00,29,2016-2017,TPS,4,Jukurit,2,0.4,-14.0,0.003520765715353458,1.4,0.1,0.8,-1.0,0.86108005521049,2.8,2.2,3.2
Jukurit,2016-12-14 00:00:00,30,2016-2017,Jukurit,1,SaiPa,3,0.4,-11.0,0.06711275893120047,1.4,0.1,0.75,-1.2,0.8527467218771566,2.4,2.2,3.4
Jukurit,2016-12-16 00:00:00,31,2016-2017,Kärpät,2,Jukurit,1,0.2,8.0,0.06514389446233601,0.8,0.06666666666666667,0.75,-1.8,0.8433899967309578,2.6,1.6,3.4
Jukurit,2016-12-20 00:00:00,32,2016-2017,Sport,1,Jukurit,3,0.2,10.0,0.058347733374950236,0.6,0.06666666666666667,0.75,-1.8,0.8580053813463424,2.8,1.4,3.2
Jukurit,2016-12-26 00:00:00,33,2016-2017,Jukurit,3,KalPa,2,0.2,12.0,0.028591788443786282,0.6,0.06666666666666667,0.75,-1.6,0.8584382817792429,2.6,1.6,3.2
Jukurit,2016-12-28 00:00:00,34,2016-2017,JYP,2,Jukurit,1,0.4,17.0,0.05869279854479638,1.0,0.13333333333333333,0.95,-0.4,0.8963264805370068,2.8,2.0,2.4
Jukurit,2016-12-30 00:00:00,35,2016-2017,Jukurit,0,Ilves,2,0.4,39.0,0.0641400291209879,1.0,0.13333333333333333,0.984,-0.2,0.9046598138703402,3.4,1.8,2.0
Jukurit,2017-01-03 00:00:00,36,2016-2017,Jukurit,1,TPS,2,0.4,29.0,0.01575175073270948,1.0,0.06666666666666667,0.984,-0.2,0.9171911421911423,2.8,1.6,1.8
Jukurit,2017-01-05 00:00:00,37,2016-2017,HIFK,4,Jukurit,1,0.4,19.0,0.03682543569514235,1.2,0.13333333333333333,0.984,-0.2,0.9208110516934047,3.4,1.6,1.8
Jukurit,2017-01-09 00:00:00,38,2016-2017,Jukurit,2,Tappara,4,0.2,20.0,0.007562727477058861,0.6,0.3333333333333333,0.9339999999999999,-1.2,0.8854575163398692,3.2,1.2,2.4
Jukurit,2017-01-11 00:00:00,39,2016-2017,SaiPa,1,Jukurit,0,0.0,10.0,-0.04648876303784629,0.2,0.31666666666666665,0.9339999999999999,-1.8,0.8664098972922503,3.4,1.0,2.8
Jukurit,2017-01-12 00:00:00,40,2016-2017,Jukurit,4,Sport,3,0.0,-4.0,-0.06148468436477459,0.2,0.31666666666666665,0.95,-1.8,0.8789098972922502,2.8,0.8,2.6
Jukurit,2017-01-18 00:00:00,41,2016-2017,KooKoo,1,Jukurit,3,0.2,-6.0,-0.05040627125246315,0.6,0.4166666666666667,0.95,-1.2,0.8812908496732026,3.0,1.6,2.8
Jukurit,2017-01-19 00:00:00,42,2016-2017,HPK,3,Jukurit,2,0.4,15.0,-0.011322450589695133,1.0,0.35,0.95,-0.6,0.8797222222222223,2.2,2.0,2.6
Jukurit,2017-01-21 00:00:00,43,2016-2017,Jukurit,0,JYP,2,0.4,-6.0,-0.005853972707424127,1.0,0.25,0.975,-0.2,0.9070238095238095,2.6,2.2,2.4
Jukurit,2017-01-24 00:00:00,44,2016-2017,TPS,3,Jukurit,0,0.4,0.0,0.020968554769620118,1.0,0.2,0.975,-0.2,0.9236904761904763,2.6,1.8,2.0
Jukurit,2017-01-27 00:00:00,45,2016-2017,Jukurit,2,Kärpät,1,0.4,-11.0,0.0029216996639414793,1.0,0.2,0.975,-0.6,0.913113553113553,2.6,1.8,2.4
Jukurit,2017-01-28 00:00:00,46,2016-2017,Pelicans,3,Jukurit,2,0.4,-11.0,0.013644006839745305,1.2,0.1,0.975,-0.6,0.9228836680560818,2.4,1.4,2.0
Jukurit,2017-02-02 00:00:00,47,2016-2017,Jukurit,1,Ässät,3,0.2,-23.0,-0.04097036362828369,0.6,0.15,0.975,-1.2,0.9028836680560819,2.8,1.2,2.4
Jukurit,2017-02-04 00:00:00,48,2016-2017,KalPa,4,Jukurit,3,0.2,-6.0,-0.04650420598496284,0.6,0.05,1.0,-1.4,0.8950265251989389,2.4,1.0,2.4
Jukurit,2017-02-08 00:00:00,49,2016-2017,Jukurit,0,HIFK,1,0.2,-19.0,-0.05298869323949958,0.8,0.15,0.984,-1.2,0.890071570243984,2.8,1.6,2.8
Jukurit,2017-02-10 00:00:00,50,2016-2017,Ilves,2,Jukurit,5,0.2,-15.0,-0.059095135816530406,0.8,0.15,0.984,-0.8,0.9040575842299979,3.6,1.6,2.4
Jukurit,2017-02-14 00:00:00,51,2016-2017,Jukurit,4,Lukko,3,0.2,-15.0,-0.025693573076275667,0.8,0.25,0.984,-0.4,0.8976208026208026,3.6,2.2,2.6
Jukurit,2017-02-17 00:00:00,52,2016-2017,KalPa,1,Jukurit,0,0.4,-9.0,-0.07083289718952747,1.2,0.2,0.984,0.0,0.9009541359541359,3.2,2.6,2.6
Jukurit,2017-02-18 00:00:00,53,2016-2017,Jukurit,1,SaiPa,2,0.4,-19.0,-0.08386600868448543,1.2,0.2,0.984,0.2,0.9185467285467286,3.2,2.4,2.2
Jukurit,2017-02-23 00:00:00,54,2016-2017,Ässät,0,Jukurit,4,0.4,8.0,-0.11092720627941173,1.2,0.15,1.0,0.2,0.9247837347837349,2.4,2.0,1.8
Jukurit,2017-02-25 00:00:00,55,2016-2017,Jukurit,3,HPK,1,0.6000000000000001,19.0,-0.0732221242465986,1.8,0.35,1.0,1.2,0.9338746438746439,1.4,2.8,1.6
Jukurit,2017-02-28 00:00:00,56,2016-2017,Tappara,2,Jukurit,1,0.6000000000000001,9.0,-0.07924898710690136,1.8,0.25,1.0,1.0,0.9407563643047514,1.8,2.4,1.4
Jukurit,2017-03-04 00:00:00,57,2016-2017,Jukurit,4,KooKoo,2,0.4,17.0,-0.009241055237484952,1.4,0.25,0.975,0.6,0.949703732725804,2.2,1.8,1.2
Jukurit,2017-03-07 00:00:00,58,2016-2017,Jukurit,1,JYP,3,0.6000000000000001,37.0,0.022298107833825864,2.0,0.31666666666666665,0.975,1.2,0.9380635210855924,2.2,2.6,1.4
Jukurit,2017-03-09 00:00:00,59,2016-2017,Lukko,3,Jukurit,4,0.6000000000000001,36.0,0.05442196207035614,1.8,0.26666666666666666,0.975,1.0,0.9320195650416364,2.2,2.6,1.6
Jukurit,2017-03-13 00:00:00,60,2016-2017,Jukurit,2,Pelicans,3,0.6000000000000001,23.0,0.041884017830875475,1.8,0.16666666666666666,0.975,0.4,0.9070195650416364,2.4,2.6,2.2
Jukurit,2017-09-08 00:00:00,1,2017-2018,Jukurit,0,KalPa,3,,,,,,,,,,,
Jukurit,2017-09-09 00:00:00,2,2017-2018,Jukurit,0,Pelicans,3,,,,,,,,,,,
Jukurit,2017-09-13 00:00:00,3,2017-2018,Ässät,6,Jukurit,2,,,,,,,,,,,
Jukurit,2017-09-14 00:00:00,4,2017-2018,Lukko,4,Jukurit,1,,,,,,,,,,,
Jukurit,2017-09-16 00:00:00,5,2017-2018,Jukurit,1,JYP,3,,,,,,,,,,,
Jukurit,2017-09-19 00:00:00,6,2017-2018,Jukurit,2,KooKoo,1,0.0,-24.0,-0.027890916367056363,0.0,0.06666666666666667,0.9777777777777779,-3.0,0.8755458660631075,3.0,0.8,3.8
Jukurit,2017-09-22 00:00:00,7,2017-2018,HIFK,2,Jukurit,3,0.2,-32.0,-0.021471331810825833,0.6,0.11666666666666665,0.9777777777777779,-2.2,0.8897839083322955,3.6,1.2,3.4
Jukurit,2017-09-23 00:00:00,8,2017-2018,Jukurit,2,Ilves,3,0.4,-32.0,-0.00358696629701879,1.2,0.18333333333333332,0.9777777777777779,-1.4,0.8926410511894384,3.4,1.8,3.2
Jukurit,2017-09-26 00:00:00,9,2017-2018,KalPa,1,Jukurit,0,0.4,-36.0,0.019270176560124076,1.4,0.18333333333333332,1.0,-0.8,0.9086410511894384,3.4,1.8,2.6
Jukurit,2017-09-30 00:00:00,10,2017-2018,Jukurit,4,Sport,3,0.4,-21.0,0.04959741851035513,1.4,0.18333333333333332,1.0,-0.4,0.9222626728110599,3.4,1.6,2.0
Jukurit,2017-10-05 00:00:00,11,2017-2018,Jukurit,0,JYP,3,0.6000000000000001,-21.0,0.025971832969584906,2.0,0.19666666666666668,1.0,0.2,0.9199899455383326,3.2,2.2,2.0
Jukurit,2017-10-07 00:00:00,12,2017-2018,Tappara,2,Jukurit,1,0.4,-13.0,0.023597344712743697,1.4,0.14666666666666667,1.0,-0.6,0.8948626110731374,2.8,1.8,2.4
Jukurit,2017-10-11 00:00:00,13,2017-2018,Ilves,4,Jukurit,3,0.2,2.0,0.018407073883004166,0.8,0.08,0.9875,-1.0,0.8869261031366295,3.2,1.4,2.4
Jukurit,2017-10-13 00:00:00,14,2017-2018,Jukurit,2,Lukko,3,0.2,-15.0,0.004121359597289864,0.8,0.18,0.9715,-1.0,0.889873471557682,3.6,1.6,2.6
Jukurit,2017-10-17 00:00:00,15,2017-2018,Pelicans,5,Jukurit,1,0.2,-16.0,-0.01048077412783296,0.8,0.27999999999999997,0.9715,-1.0,0.8756512493354599,3.2,2.0,3.0
Jukurit,2017-10-20 00:00:00,16,2017-2018,Jukurit,5,Kärpät,6,0.0,-29.0,-0.02272941826633943,0.2,0.2,0.8714999999999999,-2.0,0.871673976608187,3.2,1.4,3.4
Jukurit,2017-10-21 00:00:00,17,2017-2018,HPK,2,Jukurit,3,0.0,-45.0,-0.07860439983791545,0.4,0.3,0.8714999999999999,-1.6,0.8708204915441758,3.6,2.4,4.0
Jukurit,2017-10-24 00:00:00,18,2017-2018,Jukurit,4,TPS,5,0.2,-52.0,-0.03932960026291303,1.0,0.4333333333333333,0.884,-1.2,0.8776580983817827,3.4,2.8,4.0
Jukurit,2017-10-27 00:00:00,19,2017-2018,SaiPa,2,Jukurit,1,0.2,-42.0,-0.017305790739103478,0.8,0.4333333333333333,0.9,-1.2,0.8642279713400403,3.4,3.0,4.2
Jukurit,2017-10-28 00:00:00,20,2017-2018,KalPa,3,Jukurit,2,0.2,-40.0,-0.02369416427033415,1.0,0.3333333333333333,0.9,-1.2,0.8697835268955959,3.8,2.8,4.0
Jukurit,2017-11-03 00:00:00,21,2017-2018,Jukurit,1,Tappara,3,0.2,-33.0,-0.026031703442361186,1.0,0.3333333333333333,1.0,-0.6,0.8803438717231821,4.4,3.0,3.6
Jukurit,2017-11-14 00:00:00,22,2017-2018,Jukurit,2,SaiPa,3,0.2,-13.0,0.053078572246861896,0.8,0.3333333333333333,1.0,-0.8,0.8794429708222811,4.2,2.2,3.0
Jukurit,2017-11-16 00:00:00,23,2017-2018,Sport,1,Jukurit,3,0.0,-15.0,0.02781098625963574,0.2,0.2333333333333333,1.0,-1.2,0.8708275862068966,4.6,2.0,3.2
Jukurit,2017-11-18 00:00:00,24,2017-2018,Jukurit,2,Ässät,3,0.2,-14.0,0.042276838389961546,0.8,0.2333333333333333,0.9777777777777779,-0.6,0.8995960591133005,4.2,1.8,2.4
