date,team_name,time_pga_5v5,sum_shots_scored_pct_saves,sog_diff,pp_pct,1.0*total_time_5v5/total_goals_scored_5v5,pk_ga,pk_count
2021-02-05 00:00:00,Jukurit,14.551724137931034,0.943373688265614,-150.0,0.13114754098360656,40.19047619047619,12.0,58.0
2021-02-12 00:00:00,Jukurit,15.288135593220339,0.9530541578748039,-139.0,0.14285714285714285,36.08,12.0,59.0
2021-02-16 00:00:00,Jukurit,15.174603174603174,0.9463773357444244,-130.0,0.14705882352941177,38.24,12.0,62.0
2021-02-17 00:00:00,Jukurit,15.446153846153846,0.9439812896989781,-118.0,0.13513513513513514,37.18518518518518,13.0,68.0
2021-02-20 00:00:00,Jukurit,16.0,0.9452811831095544,-121.0,0.1282051282051282,36.41379310344828,15.0,72.0
2021-03-03 00:00:00,Jukurit,16.44776119402985,0.9434820494945975,-129.0,0.12345679012345678,38.0,17.0,79.0
2021-03-11 00:00:00,Jukurit,16.542857142857144,0.9426061051718612,-141.0,0.11904761904761904,39.93103448275862,17.0,81.0
2021-03-20 00:00:00,Jukurit,16.16,0.9352609409580923,-142.0,0.11363636363636363,41.793103448275865,18.0,84.0
2021-03-30 00:00:00,Jukurit,16.467532467532468,0.9394801685080677,-143.0,0.11956521739130435,42.266666666666666,18.0,86.0
2021-04-01 00:00:00,Jukurit,16.34567901234568,0.9372968363360233,-142.0,0.1276595744680851,44.13333333333333,18.0,88.0
2021-04-03 00:00:00,Jukurit,16.357142857142858,0.9378306878306878,-162.0,0.12371134020618557,45.8,18.0,93.0
2021-09-11 00:00:00,Jukurit,,,,,,,
2021-09-25 00:00:00,Jukurit,,1.12,2.0,0.0,19.333333333333332,0.0,1.0
2021-09-28 00:00:00,Jukurit,55.0,1.0399698340874812,-1.0,0.0,27.5,0.0,5.0
2021-10-06 00:00:00,Jukurit,32.0,1.0862771739130435,-28.0,0.1,20.0,0.0,10.0
2021-10-07 00:00:00,Jukurit,24.0,1.013986013986014,-18.0,0.08333333333333333,27.0,0.0,12.0
2021-10-15 00:00:00,Jukurit,24.90909090909091,0.986013986013986,-2.0,0.07142857142857142,30.444444444444443,1.0,13.0
2021-10-20 00:00:00,Jukurit,21.733333333333334,0.9718752619666359,-7.0,0.0625,29.636363636363637,2.0,17.0
2021-10-23 00:00:00,Jukurit,21.0,0.9866806032551889,4.0,0.058823529411764705,21.0,3.0,21.0
2021-10-30 00:00:00,Jukurit,19.636363636363637,0.9788713499977642,-5.0,0.05263157894736842,22.736842105263158,3.0,24.0
2021-11-20 00:00:00,Jukurit,19.44,0.9925518925518925,-11.0,0.12,22.09090909090909,3.0,27.0
2021-11-24 00:00:00,Jukurit,18.689655172413794,0.9894957983193277,-20.0,0.11538461538461539,22.583333333333332,3.0,29.0
2021-11-26 00:00:00,Jukurit,19.225806451612904,0.9833174955126175,-10.0,0.15151515151515152,23.84,4.0,32.0
2021-12-03 00:00:00,Jukurit,20.903225806451612,0.9946932901601007,-21.0,0.14285714285714285,23.142857142857142,5.0,36.0
2021-12-08 00:00:00,Jukurit,21.393939393939394,0.9986540378863409,-14.0,0.16216216216216217,22.774193548387096,5.0,37.0
2021-12-28 00:00:00,Jukurit,21.714285714285715,1.0041687594173783,-23.0,0.20512820512820512,23.03030303030303,6.0,40.0
2022-01-08 00:00:00,Jukurit,23.314285714285713,1.0058582017921391,-22.0,0.1951219512195122,23.314285714285713,7.0,42.0
2022-01-11 00:00:00,Jukurit,24.22222222222222,1.0055046940894738,-13.0,0.22727272727272727,24.22222222222222,9.0,44.0
2022-02-01 00:00:00,Jukurit,24.42105263157895,0.9962037962037963,7.0,0.2127659574468085,25.08108108108108,10.0,46.0
2022-02-02 00:00:00,Jukurit,25.789473684210527,0.9983339164625714,8.0,0.2,25.789473684210527,11.0,50.0
2022-02-11 00:00:00,Jukurit,26.512820512820515,1.0015466434111127,2.0,0.18181818181818182,25.85,11.0,53.0
2022-02-16 00:00:00,Jukurit,26.536585365853657,1.0065915929515241,-6.0,0.1896551724137931,25.302325581395348,11.0,56.0
2022-02-19 00:00:00,Jukurit,26.045454545454547,1.0022376025945319,-13.0,0.1774193548387097,26.045454545454547,12.0,57.0
2022-02-20 00:00:00,Jukurit,26.0,1.0024876031696348,-5.0,0.1875,25.4468085106383,13.0,62.0
2022-02-26 00:00:00,Jukurit,26.041666666666668,1.006350806451613,-20.0,0.2,26.041666666666668,13.0,65.0
