date,home_team,home_goals,away_team,away_goals,OT,home_shots,away_shots,home_sog,away_sog,home_sog_pct,away_sog_pct,home_pp,away_pp,home_ppg,away_ppg,home_ppp,away_ppp
2018-09-14,JYP,3,HIFK,4,True,43,44,26,27,0.6046511627906976,0.6136363636363636,5,3,2,1,0.4,0.3333333333333333
2018-09-14,KalPa,3,Jukurit,4,True,58,34,25,22,0.43103448275862066,0.6470588235294118,5,2,1,1,0.2,0.5
2018-09-14,KooKoo,5,SaiPa,6,True,55,55,35,34,0.6363636363636364,0.6181818181818182,8,5,3,2,0.375,0.4
2018-09-14,Lukko,2,Ässät,3,True,59,54,36,28,0.6101694915254238,0.5185185185185185,7,5,2,1,0.2857142857142857,0.2
2018-09-14,Sport,4,Pelicans,2,False,42,44,21,26,0.5,0.5909090909090909,5,4,3,1,0.6,0.25
2018-09-14,TPS,2,HPK,1,True,43,45,25,27,0.5813953488372093,0.6,4,3,0,1,0.0,0.3333333333333333
2018-09-14,Tappara,1,Ilves,2,False,29,41,19,25,0.6551724137931034,0.6097560975609756,4,3,1,1,0.25,0.3333333333333333
2018-09-15,HPK,2,Tappara,1,True,56,35,36,23,0.6428571428571429,0.6571428571428571,1,0,0,0,0.0,0.3333333333333333
2018-09-15,Ilves,3,JYP,4,False,57,36,31,26,0.543859649122807,0.7222222222222222,6,4,2,2,0.3333333333333333,0.5
2018-09-15,Jukurit,4,HIFK,5,True,30,48,13,19,0.43333333333333335,0.3958333333333333,0,2,0,2,0.3333333333333333,1.0
2018-09-15,Kärpät,2,KalPa,3,True,51,34,27,17,0.5294117647058824,0.5,6,6,1,2,0.16666666666666666,0.3333333333333333
2018-09-15,SaiPa,7,KooKoo,3,False,34,54,27,41,0.7941176470588235,0.7592592592592593,5,3,2,0,0.4,0.0
2018-09-15,Pelicans,6,Lukko,1,False,67,41,38,24,0.5671641791044776,0.5853658536585366,9,4,2,1,0.2222222222222222,0.25
2018-09-15,Ässät,1,TPS,4,False,34,60,23,33,0.6764705882352942,0.55,3,4,0,2,0.0,0.5
2018-09-18,KalPa,2,Lukko,0,False,30,54,15,31,0.5,0.5740740740740741,4,3,1,0,0.25,0.0
2018-09-18,Sport,3,HIFK,4,True,48,60,28,34,0.5833333333333334,0.5666666666666667,4,3,1,0,0.25,0.0
2018-09-18,TPS,2,Kärpät,3,True,38,37,23,26,0.6052631578947368,0.7027027027027027,2,3,0,0,0.0,0.0
2018-09-19,HPK,4,Ässät,2,False,65,36,31,27,0.47692307692307695,0.75,7,3,3,1,0.42857142857142855,0.3333333333333333
