date,home_team,home_goals,away_team,away_goals,OT,home_shots,away_shots,home_sog,away_sog,home_sog_pct,away_sog_pct,home_pp,away_pp,home_ppg,away_ppg,home_ppp,away_ppp
2015-09-11,Blues,1,HIFK,6,False,45,55,27,37,0.6,0.6727272727272727,3,3,0,0,0.0,0.0
2015-09-11,HPK,4,Pelicans,1,False,46,30,30,17,0.6521739130434783,0.5666666666666667,5,3,0,0,0.0,0.0
2015-09-11,KalPa,1,Kärpät,2,True,35,49,15,23,0.42857142857142855,0.46938775510204084,4,4,0,1,0.0,0.25
2015-09-11,Lukko,1,Ässät,0,False,45,45,23,25,0.5111111111111111,0.5555555555555556,1,2,0,0,0.0,0.0
2015-09-11,SaiPa,4,KooKoo,3,True,72,31,43,21,0.5972222222222222,0.6774193548387096,6,5,1,3,0.16666666666666666,0.6
2015-09-11,Sport,3,JYP,2,False,24,46,17,31,0.7083333333333334,0.6739130434782609,1,2,0,0,0.0,0.0
2015-09-11,Tappara,2,Ilves,1,False,39,42,26,29,0.6666666666666666,0.6904761904761905,1,2,0,0,0.0,0.0
2015-09-12,HIFK,3,Lukko,2,True,53,39,31,22,0.5849056603773585,0.5641025641025641,7,4,1,0,0.14285714285714285,0.0
2015-09-12,Ilves,4,Sport,2,False,48,41,28,27,0.5833333333333334,0.6585365853658537,6,5,1,0,0.16666666666666666,0.0
2015-09-12,JYP,2,Ässät,0,False,57,50,30,30,0.5263157894736842,0.6,1,2,0,0,0.0,0.0
2015-09-12,KooKoo,2,SaiPa,7,False,37,59,19,39,0.5135135135135135,0.6610169491525424,5,3,0,1,0.0,0.3333333333333333
2015-09-12,Kärpät,3,KalPa,2,False,36,38,22,26,0.6111111111111112,0.6842105263157895,2,5,0,0,0.0,0.0
2015-09-12,Pelicans,4,Blues,1,False,54,53,36,33,0.6666666666666666,0.6226415094339622,4,4,3,0,0.75,0.0
2015-09-12,TPS,3,HPK,1,False,43,42,27,20,0.627906976744186,0.47619047619047616,2,3,1,0,0.5,0.0
2015-09-15,Blues,3,Lukko,2,False,43,37,30,25,0.6976744186046512,0.6756756756756757,1,5,1,0,1.0,0.0
2015-09-15,Ilves,3,Ässät,1,False,51,35,32,22,0.6274509803921569,0.6285714285714286,4,0,1,0,0.25,0.0
2015-09-15,KalPa,2,Tappara,3,True,35,43,26,28,0.7428571428571429,0.6511627906976745,4,4,1,0,0.25,0.0
2015-09-15,Kärpät,4,TPS,3,False,52,45,32,30,0.6153846153846154,0.6666666666666666,5,3,0,0,0.0,0.0
2015-09-16,KooKoo,3,HPK,2,False,45,58,29,30,0.6444444444444445,0.5172413793103449,2,6,0,2,0.0,0.3333333333333333
2015-09-16,SaiPa,4,HIFK,1,False,43,46,27,20,0.627906976744186,0.43478260869565216,3,4,1,1,0.3333333333333333,0.25
2015-09-16,Sport,2,Pelicans,1,True,45,44,34,23,0.7555555555555555,0.5227272727272727,1,1,0,0,0.0,0.0
2015-09-16,Tappara,3,Lukko,4,True,37,35,25,27,0.6756756756756757,0.7714285714285715,2,1,0,1,0.0,1.0
2015-09-17,JYP,5,SaiPa,1,False,53,29,28,20,0.5283018867924528,0.6896551724137931,9,3,2,1,0.2222222222222222,0.3333333333333333
2015-09-17,Kärpät,3,Pelicans,4,False,59,32,30,22,0.5084745762711864,0.6875,6,4,0,1,0.0,0.25
2015-09-18,HIFK,2,KalPa,1,False,41,36,26,20,0.6341463414634146,0.5555555555555556,3,1,1,0,0.3333333333333333,0.0
2015-09-18,KooKoo,4,Ässät,3,True,36,66,18,29,0.5,0.4393939393939394,2,5,0,0,0.0,0.0
2015-09-18,Sport,1,TPS,6,False,32,41,15,28,0.46875,0.6829268292682927,3,4,1,3,0.3333333333333333,0.75
2015-09-19,Blues,2,Tappara,1,True,42,28,24,14,0.5714285714285714,0.5,6,2,1,1,0.16666666666666666,0.5
2015-09-19,HPK,2,KalPa,3,False,50,30,37,13,0.74,0.43333333333333335,2,2,0,1,0.0,0.5
2015-09-19,Kärpät,2,Ilves,0,False,40,36,26,21,0.65,0.5833333333333334,2,3,1,0,0.5,0.0
2015-09-19,Lukko,3,Sport,2,False,52,35,24,20,0.46153846153846156,0.5714285714285714,3,2,2,0,0.6666666666666666,0.0
2015-09-19,Pelicans,0,JYP,2,False,59,42,30,31,0.5084745762711864,0.7380952380952381,3,4,0,1,0.0,0.25
2015-09-19,SaiPa,3,Ässät,1,False,40,43,23,26,0.575,0.6046511627906976,4,4,2,1,0.5,0.25
2015-09-19,TPS,0,KooKoo,1,True,68,25,45,16,0.6617647058823529,0.64,1,1,0,0,0.0,0.0
2015-09-23,Ilves,5,HPK,1,False,41,52,25,38,0.6097560975609756,0.7307692307692307,2,5,0,0,0.0,0.0
2015-09-24,Blues,3,Ässät,4,False,52,36,27,26,0.5192307692307693,0.7222222222222222,3,6,0,2,0.0,0.3333333333333333
2015-09-24,HIFK,4,TPS,2,False,45,32,30,22,0.6666666666666666,0.6875,6,4,2,2,0.3333333333333333,0.5
2015-09-24,KalPa,3,Sport,2,False,34,48,19,23,0.5588235294117647,0.4791666666666667,4,3,1,0,0.25,0.0
2015-09-24,KooKoo,1,Tappara,2,True,24,56,11,31,0.4583333333333333,0.5535714285714286,2,2,1,0,0.5,0.0
