date,home_team,home_goals,away_team,away_goals,OT,home_shots,away_shots,home_sog,away_sog,home_sog_pct,away_sog_pct,home_pp,away_pp,home_ppg,away_ppg,home_ppp,away_ppp
2023-11-03,TPS,2,Tappara,3,True,36,47,24,29,0.6666666666666666,0.6170212765957447,5,4,1,1,0.2,0.25
2023-11-04,HPK,4,Lukko,3,False,33,59,18,33,0.5454545454545454,0.559322033898305,4,2,1,1,0.25,0.5
2023-11-04,Jukurit,2,Kärpät,0,False,44,39,24,17,0.5454545454545454,0.4358974358974359,8,3,1,0,0.125,0.0
2023-11-04,JYP,1,Pelicans,4,False,38,51,22,28,0.5789473684210527,0.5490196078431373,2,2,0,0,0.0,0.0
2023-11-04,KalPa,4,Ässät,1,False,53,29,34,14,0.6415094339622641,0.4827586206896552,4,3,1,1,0.25,0.3333333333333333
2023-11-04,KooKoo,0,HIFK,1,False,52,26,25,9,0.4807692307692308,0.34615384615384615,3,1,0,0,0.0,0.0
2023-11-04,SaiPa,1,Tappara,4,False,39,52,21,26,0.5384615384615384,0.5,2,3,0,0,0.0,0.0
2023-11-04,Sport,2,Ilves,6,False,63,34,35,21,0.5555555555555556,0.6176470588235294,4,4,1,2,0.25,0.5
2023-11-15,HIFK,5,JYP,4,False,57,35,24,21,0.42105263157894735,0.6,2,1,0,0,0.0,0.0
2023-11-15,HPK,2,KalPa,3,False,50,45,27,20,0.54,0.4444444444444444,3,3,0,0,0.0,0.0
2023-11-15,Kärpät,3,KooKoo,1,False,42,35,25,11,0.5952380952380952,0.3142857142857143,3,2,1,0,0.3333333333333333,0.0
2023-11-15,TPS,9,SaiPa,1,False,55,28,31,11,0.5636363636363636,0.39285714285714285,5,3,2,1,0.4,0.3333333333333333
2023-11-15,Ässät,3,Sport,2,True,63,38,37,22,0.5873015873015873,0.5789473684210527,7,2,2,0,0.2857142857142857,0.0
2023-11-16,JYP,1,Jukurit,3,False,46,48,32,21,0.6956521739130435,0.4375,2,4,0,1,0.0,0.25
2023-11-17,KalPa,5,Kärpät,2,False,48,31,29,17,0.6041666666666666,0.5483870967741935,7,1,3,0,0.42857142857142855,0.0
2023-11-17,Pelicans,3,Ässät,2,False,36,41,22,27,0.6111111111111112,0.6585365853658537,4,3,1,1,0.25,0.3333333333333333
2023-11-17,SaiPa,3,HIFK,5,False,44,55,22,26,0.5,0.4727272727272727,2,3,0,0,0.0,0.0
2023-11-17,Sport,4,TPS,2,False,35,40,18,18,0.5142857142857142,0.45,2,2,0,0,0.0,0.0
2023-11-17,Tappara,3,Ilves,4,True,41,32,21,20,0.5121951219512195,0.625,2,4,0,3,0.0,0.75
2023-11-18,HIFK,2,Tappara,3,True,55,48,39,28,0.7090909090909091,0.5833333333333334,4,2,0,0,0.0,0.0
2023-11-18,HPK,3,Sport,1,False,38,55,15,25,0.39473684210526316,0.45454545454545453,4,1,1,0,0.25,0.0
2023-11-18,Ilves,5,SaiPa,2,False,44,45,24,28,0.5454545454545454,0.6222222222222222,5,1,2,0,0.4,0.0
2023-11-18,Jukurit,2,Lukko,3,False,52,38,32,22,0.6153846153846154,0.5789473684210527,6,3,1,0,0.16666666666666666,0.0
2023-11-18,KalPa,2,Kärpät,1,False,61,58,36,23,0.5901639344262295,0.39655172413793105,3,4,0,0,0.0,0.0
2023-11-18,KooKoo,4,Pelicans,0,False,49,46,27,28,0.5510204081632653,0.6086956521739131,1,3,0,0,0.0,0.0
2023-11-18,Ässät,1,TPS,2,False,47,46,22,19,0.46808510638297873,0.41304347826086957,3,4,0,1,0.0,0.25
2023-11-22,Sport,4,KooKoo,5,True,60,43,39,22,0.65,0.5116279069767442,4,2,2,0,0.5,0.0
2023-11-22,TPS,0,Jukurit,4,False,42,38,23,25,0.5476190476190477,0.6578947368421053,3,4,0,1,0.0,0.25
2023-11-23,Ilves,6,Jukurit,5,False,43,64,31,37,0.7209302325581395,0.578125,2,6,1,2,0.5,0.3333333333333333
2023-11-23,KalPa,0,JYP,1,False,53,23,32,14,0.6037735849056604,0.6086956521739131,4,2,0,0,0.0,0.0
2023-11-23,Kärpät,2,Ässät,1,True,50,42,24,23,0.48,0.5476190476190477,2,1,1,0,0.5,0.0
2023-11-23,Pelicans,2,HPK,1,False,35,50,21,28,0.6,0.56,2,4,0,0,0.0,0.0
2023-11-24,HIFK,3,TPS,4,True,37,52,19,32,0.5135135135135135,0.6153846153846154,5,3,1,1,0.2,0.3333333333333333
2023-11-24,JYP,6,KalPa,5,False,56,47,29,31,0.5178571428571429,0.6595744680851063,4,4,1,2,0.25,0.5
2023-11-24,Lukko,1,SaiPa,2,True,97,26,41,19,0.422680412371134,0.7307692307692307,5,1,0,0,0.0,0.0
2023-11-24,Sport,0,Tappara,3,False,56,30,27,18,0.48214285714285715,0.6,2,1,0,1,0.0,1.0
2023-11-25,Pelicans,5,HIFK,3,False,45,44,24,22,0.5333333333333333,0.5,2,2,1,0,0.5,0.0
2023-11-25,HPK,4,KooKoo,2,False,48,60,25,36,0.5208333333333334,0.6,4,2,2,0,0.5,0.0
2023-11-25,Jukurit,2,Ilves,3,False,61,44,35,21,0.5737704918032787,0.4772727272727273,3,2,0,0,0.0,0.0
2023-11-25,Kärpät,5,Sport,2,False,44,48,32,22,0.7272727272727273,0.4583333333333333,3,3,2,0,0.6666666666666666,0.0
2023-11-25,Tappara,3,TPS,2,True,50,41,30,29,0.6,0.7073170731707317,5,3,1,1,0.2,0.3333333333333333
2023-11-28,Ilves,5,JYP,1,False,48,35,27,19,0.5625,0.5428571428571428,5,2,2,0,0.4,0.0
2023-11-28,SaiPa,2,Pelicans,3,False,35,59,14,34,0.4,0.576271186440678,3,4,1,1,0.3333333333333333,0.25
2023-11-28,TPS,1,HPK,4,False,47,35,29,26,0.6170212765957447,0.7428571428571429,2,4,0,3,0.0,0.75
2023-11-29,Jukurit,5,HIFK,3,False,45,60,25,33,0.5555555555555556,0.55,7,4,2,1,0.2857142857142857,0.25
2023-11-29,KalPa,4,Pelicans,3,True,47,33,22,21,0.46808510638297873,0.6363636363636364,6,5,0,0,0.0,0.0
2023-11-29,KooKoo,1,Ässät,2,False,41,43,19,23,0.4634146341463415,0.5348837209302325,3,5,0,1,0.0,0.2
2023-11-29,Lukko,3,Sport,4,True,39,51,23,28,0.5897435897435898,0.5490196078431373,1,2,0,1,0.0,0.5
2023-11-29,Tappara,4,Kärpät,1,False,40,59,24,34,0.6,0.576271186440678,2,1,0,0,0.0,0.0
2023-11-30,HPK,2,Ilves,3,False,42,46,25,24,0.5952380952380952,0.5217391304347826,2,4,2,1,1.0,0.25
2023-12-01,HIFK,4,Kärpät,3,True,65,46,37,27,0.5692307692307692,0.5869565217391305,2,1,0,0,0.0,0.0
2023-12-01,Ilves,2,TPS,3,True,31,51,22,26,0.7096774193548387,0.5098039215686274,2,3,1,0,0.5,0.0
2023-12-01,KalPa,5,Tappara,1,False,45,52,34,21,0.7555555555555555,0.40384615384615385,3,3,0,0,0.0,0.0
2023-12-01,KooKoo,4,Jukurit,0,False,46,51,28,24,0.6086956521739131,0.47058823529411764,2,4,2,0,1.0,0.0
2023-12-01,Sport,3,SaiPa,1,False,51,38,21,23,0.4117647058823529,0.6052631578947368,6,1,2,0,0.3333333333333333,0.0
2023-12-01,Ässät,2,Lukko,1,False,38,63,22,30,0.5789473684210527,0.47619047619047616,3,3,0,0,0.0,0.0
2023-12-02,Jukurit,3,KalPa,1,False,47,39,18,22,0.3829787234042553,0.5641025641025641,3,5,0,0,0.0,0.0
2023-12-02,Kärpät,0,HIFK,7,False,39,42,19,24,0.48717948717948717,0.5714285714285714,4,2,0,0,0.0,0.0
2023-12-02,Lukko,4,TPS,1,False,37,47,21,25,0.5675675675675675,0.5319148936170213,1,4,0,0,0.0,0.0
2023-12-02,Pelicans,2,JYP,1,False,44,35,21,18,0.4772727272727273,0.5142857142857142,3,1,1,1,0.3333333333333333,1.0
2023-12-02,Tappara,5,Sport,0,False,51,24,33,14,0.6470588235294118,0.5833333333333334,4,2,1,0,0.25,0.0
2023-12-02,Ässät,6,SaiPa,2,False,68,39,35,24,0.5147058823529411,0.6153846153846154,6,1,3,0,0.5,0.0
2023-12-08,HIFK,6,KalPa,1,False,46,50,28,27,0.6086956521739131,0.54,5,4,2,0,0.4,0.0
2023-12-08,Ilves,3,Tappara,5,False,48,47,24,25,0.5,0.5319148936170213,5,2,0,0,0.0,0.0
2023-12-08,Jukurit,3,SaiPa,2,True,72,46,41,21,0.5694444444444444,0.45652173913043476,4,2,1,1,0.25,0.5
2023-12-08,JYP,1,HPK,4,False,61,39,34,27,0.5573770491803278,0.6923076923076923,4,3,0,1,0.0,0.3333333333333333
2023-12-08,KooKoo,1,Pelicans,0,True,48,47,25,29,0.5208333333333334,0.6170212765957447,1,3,0,0,0.0,0.0
2023-12-08,TPS,4,Lukko,0,False,44,44,23,21,0.5227272727272727,0.4772727272727273,3,5,0,0,0.0,0.0
2023-12-08,Ässät,0,Kärpät,1,False,68,47,32,22,0.47058823529411764,0.46808510638297873,1,1,0,0,0.0,0.0
2023-12-09,HPK,2,Tappara,5,False,48,28,28,18,0.5833333333333334,0.6428571428571429,2,3,0,1,0.0,0.3333333333333333
2023-12-09,Lukko,6,Kärpät,3,False,47,52,21,23,0.44680851063829785,0.4423076923076923,3,1,2,1,0.6666666666666666,1.0
2023-12-09,Pelicans,3,Ilves,5,False,60,45,27,32,0.45,0.7111111111111111,4,7,3,3,0.75,0.42857142857142855
2023-12-09,SaiPa,4,Jukurit,5,False,46,58,26,29,0.5652173913043478,0.5,2,2,1,2,0.5,1.0
